date,item,unit_price,tax,transaction_amount,transaction_mode,transaction_currency
2023-07-18 11:04:19,her,47.02,2.82,498.4,cash,INR
2023-11-01 02:26:19,popular,19.42,1.11,20.53,credit card,USD
2023-07-27 01:51:48,act,76.86,9.5,431.8,UPI,INR
2024-02-10 18:34:22,eye,41.05,2.7,393.75,credit card,USD
2024-01-28 14:20:12,watch,43.06,4.42,47.48,cash,USD
2023-09-12 05:41:48,stop,18.26,1.62,198.8,debit card,USD
2023-06-06 19:16:49,so,28.4,2.72,217.84,UPI,USD
2023-07-04 03:13:25,scientist,27.93,2.75,153.4,UPI,INR
2023-10-10 06:13:29,eat,81.49,8.53,810.18,credit card,USD
2024-03-27 08:08:05,offer,42.75,6.4,491.5,UPI,INR
2024-05-07 09:37:15,radio,6.41,0.59,63.0,UPI,USD
2023-08-10 14:00:48,body,84.58,6.76,913.4,credit card,INR
2023-06-24 08:54:09,health,29.32,3.85,265.36,debit card,INR
2023-10-29 01:45:54,back,49.86,2.69,262.75,cash,USD
2024-05-08 14:09:47,method,26.37,2.37,28.74,debit card,USD
2023-11-11 05:10:32,without,65.2,3.45,343.25,debit card,USD
2023-10-20 12:42:06,parent,72.84,10.68,501.12,cash,INR
2023-12-21 21:05:27,behind,63.68,5.13,68.81,cash,INR
2023-10-07 11:47:05,term,46.69,5.45,156.42,UPI,INR
2023-10-12 02:40:13,social,50.29,6.2,56.49,UPI,USD
2023-12-26 23:43:13,while,61.13,3.8,584.37,cash,USD
2023-08-16 12:16:04,think,19.71,2.6,66.93,cash,INR
2023-09-22 08:07:58,local,36.09,5.39,290.36,cash,INR
2024-03-24 14:42:25,baby,91.71,4.99,96.7,debit card,INR
2023-10-06 18:07:43,available,76.07,7.27,250.02,UPI,INR
2023-10-09 20:41:31,week,5.48,0.69,55.53,credit card,INR
2024-04-12 09:25:01,two,16.9,1.52,165.78,credit card,INR
2023-12-05 06:45:01,pull,58.63,6.97,5114.9243306951985,debit card,USD
2023-08-14 11:55:51,of,79.62,8.08,175.4,cash,INR
2024-03-19 19:01:49,coach,95.53,4.97,301.5,debit card,USD
2023-12-25 07:47:33,task,83.26,10.16,93.42,cash,INR
2023-07-25 23:45:45,resource,35.07,1.97,333.36,credit card,INR
2023-09-18 19:17:37,scientist,47.62,5.24,264.3,debit card,USD
2024-03-30 05:00:43,he,21.41,2.71,192.96,debit card,INR
2024-01-05 03:36:33,school,68.83,5.63,223.38,debit card,INR
2023-10-06 18:51:37,without,38.38,4.51,343.12,credit card,INR
2023-10-20 07:49:25,protect,82.89,5.97,888.6,debit card,INR
2024-03-17 01:27:25,station,14.34,1.38,246.08375175162698,cash,USD
2024-01-24 07:06:13,available,35.12,4.62,357.66,debit card,INR
2024-02-05 11:02:44,arrive,92.17,5.55,879.48,debit card,INR
2024-04-08 23:43:46,officer,21.52,1.98,47.0,UPI,USD
2023-07-29 05:14:55,trade,50.67,5.13,558.0,,USD
2023-12-25 15:37:34,represent,62.83,6.19,138.04,cash,INR
2023-08-10 23:53:37,structure,72.79,10.56,333.4,debit card,USD
2024-05-07 01:15:22,respond,52.57,3.78,450.8,credit card,INR
2024-04-01 03:11:38,offer,53.88,6.99,365.22,credit card,INR
2023-06-15 03:47:45,true,39.96,4.97,1662.5600901946486,UPI,USD
2024-02-09 01:45:26,leg,31.9,3.78,356.8,debit card,USD
2023-12-30 13:14:00,arrive,22.23,3.03,227.34,debit card,INR
2024-02-17 06:36:39,perform,64.76,6.76,500.64,debit card,USD
2024-02-09 16:36:19,thank,53.35,4.88,291.15,debit card,USD
2023-08-30 11:53:02,or,69.41,3.52,510.51,credit card,INR
2024-02-19 02:38:00,turn,97.45,14.1,557.75,UPI,INR
2024-03-26 00:29:23,present,62.77,7.17,349.7,debit card,INR
2023-06-15 21:58:25,sit,35.24,3.84,234.48,UPI,INR
2023-09-16 19:51:15,son,2.04,0.3,16.38,cash,USD
2023-12-29 01:20:37,cost,57.05,2.92,59.97,cash,INR
2023-11-27 17:47:32,change,53.8,6.95,243.0,credit card,USD
2023-12-08 00:32:51,form,63.28,8.84,504.84,cash,USD
2023-12-14 08:57:03,baby,26.38,1.61,55.98,UPI,USD
2023-10-03 12:15:17,final,17.24,2.23,194.7,debit card,USD
2023-11-05 15:03:02,treatment,72.05,8.6,161.3,credit card,USD
2023-09-18 10:06:45,task,60.29,4.73,260.08,cash,INR
2024-01-04 10:05:50,provide,89.88,7.27,582.9,UPI,INR
2024-01-06 23:52:49,sign,36.0,2.0,38.0,debit card,INR
2024-03-04 19:18:38,side,3.82,0.25,28.49,debit card,USD
2023-07-06 13:02:16,ability,28.53,3.36,287.01,UPI,USD
2024-01-14 00:12:19,evidence,79.78,6.67,86.45,debit card,INR
2023-07-17 14:46:43,into,13.92,1.89,31.62,cash,USD
2023-12-04 23:46:55,will,12.8,1.06,83.16,debit card,USD
2024-05-09 17:07:27,across,92.5,13.79,318.87,debit card,USD
2024-03-15 10:18:47,think,20.01,2.36,111.85,UPI,INR
2023-09-10 01:39:38,president,98.77,8.6,107.37,UPI,USD
2023-09-24 08:54:25,business,61.23,4.87,661.0,debit card,USD
2023-10-21 09:02:26,line,37.23,2.3,316.24,credit card,INR
2024-03-27 00:10:43,such,50.07,3.07,106.28,UPI,INR
2024-02-06 23:49:27,produce,95.95,13.47,218.84,UPI,USD
2023-10-07 17:03:16,leave,76.94,6.4,750.06,credit card,INR
2023-12-19 02:55:12,claim,6.81,0.63,29.76,debit card,USD
2023-11-02 18:50:33,difficult,82.81,11.05,93.86,debit card,USD
2023-09-20 14:38:18,kid,27.0,1.99,202.93,debit card,INR
2023-05-20 22:49:26,history,95.27,13.86,545.65,UPI,INR
2023-10-11 13:43:20,nor,75.13,11.12,776.25,UPI,USD
2023-05-22 16:12:41,understand,15.11,1.74,84.25,credit card,USD
2024-03-29 16:41:29,morning,12.74,0.76,135.0,credit card,INR
2023-06-14 07:40:12,woman,61.32,7.12,342.2,credit card,INR
2023-10-24 12:35:06,since,13.9,1.58,30.96,cash,INR
2024-01-12 02:47:27,generation,4.96,0.28,20.96,debit card,INR
2024-03-15 04:03:33,focus,22.82,3.35,26.17,UPI,USD
2023-12-21 17:20:48,wear,52.91,7.42,542.97,cash,USD
2023-06-28 10:28:52,ground,5.14,0.66,23.2,credit card,USD
2023-07-28 20:12:11,explain,30.82,2.45,133.08,debit card,INR
2023-09-10 16:12:19,attack,88.91,9.36,491.35,credit card,INR
2023-06-29 00:13:10,generation,99.54,11.64,111.18,debit card,INR
2024-02-26 04:43:31,reality,20.04,1.74,21.78,cash,USD
2023-06-30 11:31:24,rule,54.7,4.47,2539.1063970960477,cash,INR
2023-06-27 08:26:28,leg,73.66,7.01,726.03,cash,USD
2023-10-11 06:49:02,energy,43.91,3.43,47.34,cash,INR
2024-02-03 05:33:06,difference,35.42,4.82,160.96,cash,INR
2024-03-29 23:00:00,line,72.8,5.44,782.4,credit card,USD
2023-12-31 05:52:13,response,31.07,4.25,353.2,cash,USD
2023-07-02 19:01:16,letter,61.24,7.36,411.6,UPI,USD
2023-09-19 18:30:05,still,9.68,0.93,106.1,credit card,INR
2023-10-02 08:02:29,choice,25.58,3.63,262.89,UPI,USD
2023-06-21 11:47:03,treat,95.98,12.81,761.53,UPI,USD
2024-01-23 02:07:13,these,2.66,0.23,28.9,cash,INR
2023-09-03 05:08:11,view,55.33,6.1,245.72,debit card,INR
2023-07-23 21:39:35,matter,15.57,1.59,137.28,debit card,USD
2023-12-28 08:13:45,from,33.94,2.19,36.13,UPI,INR
2023-10-24 17:28:17,indeed,50.67,6.62,229.16,cash,USD
2023-09-14 12:58:36,without,24.67,1.72,158.34,cash,INR
2023-12-03 19:21:59,with,99.96,5.26,841.76,debit card,INR
2024-03-31 22:24:29,relate,68.26,8.72,4719.390962424589,cash,USD
2023-09-09 03:48:07,cost,52.96,5.98,176.82,debit card,USD
2023-11-20 22:56:29,analysis,45.97,2.41,193.52,credit card,INR
2023-07-30 15:13:15,newspaper,35.91,3.15,273.42,debit card,INR
2023-11-27 18:28:01,consumer,72.89,4.05,384.7,credit card,INR
2023-11-08 05:27:47,authority,63.19,8.46,358.25,debit card,INR
2024-01-23 14:04:38,order,33.93,2.54,36.47,UPI,INR
2023-09-11 22:30:31,program,44.83,3.61,435.96,UPI,USD
2023-09-10 18:08:00,since,65.83,7.45,219.84,debit card,USD
2023-11-30 05:30:03,take,83.59,6.47,360.24,debit card,INR
2024-01-12 19:11:40,note,19.93,1.74,43.34,credit card,USD
2024-01-15 03:15:31,nature,18.01,1.87,119.28,debit card,USD
2024-03-25 23:05:17,tell,86.27,8.03,848.7,,USD
2023-08-04 22:17:41,with,24.61,2.08,53.38,debit card,USD
2023-07-21 16:07:15,reality,80.78,5.12,257.7,UPI,INR
2023-09-09 21:01:36,I,27.8,1.75,147.75,credit card,USD
2023-12-19 02:57:34,professor,59.83,4.04,255.48,UPI,INR
2024-01-20 09:40:59,second,39.05,2.08,82.26,debit card,INR
2024-05-01 04:27:45,line,66.03,5.77,215.4,debit card,USD
2023-05-18 17:54:55,owner,32.94,3.64,329.22,debit card,USD
2023-09-21 22:04:55,rather,69.15,9.55,629.6,debit card,USD
2023-11-12 19:39:38,region,80.11,7.46,175.14,credit card,INR
2024-04-10 13:08:28,case,30.45,2.46,98.73,debit card,INR
2024-03-02 10:09:27,live,63.31,9.05,289.44,debit card,INR
2024-05-05 22:02:57,myself,49.23,4.87,486.9,UPI,USD
2023-10-29 10:03:21,phone,73.69,8.89,82.58,credit card,INR
2023-06-21 03:11:59,every,2.77,0.2,20.79,debit card,USD
2023-09-11 14:58:10,save,96.62,8.66,421.12,UPI,USD
2023-12-16 04:04:20,machine,21.75,1.54,139.74,debit card,USD
2024-04-23 03:18:01,nice,74.27,11.05,170.64,credit card,INR
2023-08-26 10:58:34,production,64.46,8.61,219.21,credit card,INR
2023-09-24 16:08:16,work,9.39,1.2,52.95,debit card,INR
2023-11-26 11:37:41,draw,12.17,1.26,80.58,UPI,USD
2023-08-18 17:32:26,Mrs,72.98,6.87,399.25,cash,USD
2024-01-13 23:36:00,mean,84.15,12.58,677.11,UPI,USD
2024-04-02 03:29:24,interest,59.23,4.23,444.22,credit card,INR
2023-06-26 15:43:28,visit,69.16,4.75,1699.7760439705737,cash,INR
2023-09-13 10:09:41,fight,54.0,3.23,286.15,credit card,USD
2023-12-07 05:12:09,list,71.15,10.32,488.82,credit card,INR
2023-11-26 12:00:14,on,83.63,5.91,179.08,UPI,USD
2024-01-31 05:24:09,manager,79.0,4.83,335.32,debit card,INR
2023-06-01 07:12:06,fire,67.91,5.69,441.6,credit card,INR
2023-09-24 09:23:09,think,87.13,7.56,473.45,UPI,INR
2024-05-02 05:41:48,generation,45.64,5.29,254.65,debit card,INR
2024-02-24 07:11:52,always,46.94,5.06,208.0,credit card,USD
2023-06-11 07:55:10,see,44.87,2.84,190.84,,INR
2024-03-22 00:30:57,however,88.28,9.42,293.1,UPI,USD
2024-01-15 10:13:50,western,26.17,1.58,166.5,cash,INR
2023-07-20 04:46:29,long,48.41,3.59,2699.835133958881,cash,USD
2023-12-06 16:10:01,risk,95.43,4.95,702.66,debit card,INR
2023-12-10 11:31:24,themselves,93.57,7.14,402.84,UPI,USD
2023-11-12 09:13:02,business,10.51,0.6,77.77,debit card,USD
2023-10-03 03:38:47,citizen,95.76,11.01,854.16,credit card,INR
2024-04-23 17:54:02,trade,21.53,2.62,96.6,debit card,USD
2023-11-26 23:34:45,car,99.59,5.41,210.0,UPI,USD
2024-04-24 19:02:26,meeting,40.06,4.57,44.63,UPI,USD
2024-01-19 23:50:04,next,83.39,6.17,626.92,UPI,INR
2023-12-11 09:54:33,street,11.56,1.52,65.4,cash,USD
2023-10-08 06:17:46,answer,98.01,12.95,221.92,debit card,USD
2023-12-18 22:48:40,question,54.55,4.11,293.3,credit card,USD
2024-02-10 17:28:57,when,37.54,2.98,81.04,cash,USD
2024-03-02 04:30:06,particular,76.71,11.13,87.84,credit card,USD
2023-08-05 17:03:05,recent,33.76,3.42,334.62,UPI,INR
2023-07-07 09:51:04,sell,37.49,2.98,283.29,cash,USD
2023-07-30 03:28:19,establish,30.63,3.88,34.51,credit card,INR
2024-05-11 13:26:18,finally,20.39,2.14,67.59,cash,USD
2024-04-04 15:50:59,season,39.3,3.04,381.06,UPI,INR
2023-09-10 00:10:17,believe,97.83,13.29,555.6,cash,INR
2023-08-28 03:36:45,from,57.83,3.06,243.56,credit card,USD
2023-08-16 04:23:07,down,72.6,6.32,315.68,cash,USD
2023-12-03 02:09:48,American,42.0,5.67,143.01,credit card,INR
2024-02-06 21:51:24,rate,78.38,5.95,84.33,UPI,INR
2024-01-16 16:09:27,of,65.73,4.43,631.44,cash,INR
2024-01-24 12:33:45,skill,57.46,3.49,609.5,credit card,INR
2023-06-02 04:29:37,throw,66.7,6.05,509.25,credit card,INR
2024-02-17 23:55:18,involve,41.86,4.65,139.53,UPI,INR
2023-12-25 15:02:23,offer,81.78,8.95,453.65,debit card,INR
2024-05-08 04:15:37,realize,6.94,0.88,46.92,cash,INR
2023-07-02 04:26:20,tough,64.81,6.88,143.38,UPI,USD
2023-08-11 09:17:59,ground,39.26,4.76,352.16,credit card,INR
2023-05-31 06:31:19,become,88.36,8.13,289.47,credit card,USD
2023-07-28 16:31:27,its,82.73,11.64,660.59,UPI,INR
2024-03-23 21:34:37,hair,14.72,1.78,132.0,credit card,INR
2023-10-18 02:57:02,four,84.21,6.38,815.31,UPI,USD
2023-09-30 20:15:12,begin,64.4,4.4,137.6,cash,INR
2023-12-13 14:29:44,meet,44.7,4.13,244.15,cash,INR
2024-01-05 19:01:42,program,95.98,13.31,1092.9,cash,USD
2024-03-10 18:31:59,energy,32.27,1.77,34.04,credit card,INR
2023-10-21 01:14:09,perhaps,94.87,13.48,758.45,debit card,INR
2023-06-29 22:26:12,successful,10.03,1.04,44.28,debit card,INR
2024-01-29 14:18:02,step,67.45,4.46,359.55,credit card,INR
2023-08-16 16:40:29,method,84.05,5.9,719.6,debit card,USD
2023-06-26 06:19:08,small,86.16,6.29,277.35,debit card,INR
2023-07-08 15:00:02,area,24.07,1.98,78.15,debit card,USD
2023-08-23 02:04:00,month,61.45,3.15,516.8,cash,USD
2024-02-02 16:47:42,price,15.12,1.33,164.5,debit card,USD
2023-10-20 05:29:30,head,70.9,9.14,3894.057588884929,cash,INR
2024-04-03 20:57:10,catch,89.55,13.37,1029.2,cash,INR
2023-09-07 12:45:03,everything,10.52,1.16,105.12,UPI,USD
2023-12-19 21:03:00,affect,27.73,4.16,255.12,cash,USD
2023-05-31 15:08:40,as,55.4,7.52,314.6,cash,USD
2023-10-25 23:30:24,senior,88.16,5.72,751.04,credit card,USD
2024-04-16 21:33:21,see,64.25,6.23,211.44,debit card,USD
2023-10-16 06:38:15,line,24.17,3.38,55.1,credit card,USD
2023-12-24 14:36:05,baby,70.17,6.14,686.79,cash,USD
2023-08-28 23:41:19,during,89.59,6.14,574.38,debit card,USD
2024-02-25 06:27:34,prevent,48.87,6.82,167.07,UPI,USD
2023-08-01 05:29:24,ready,13.75,0.77,72.6,cash,INR
2023-10-03 18:54:03,newspaper,82.92,6.39,446.55,cash,INR
2024-04-11 03:50:44,yourself,11.54,0.73,24.54,debit card,INR
2023-07-29 01:18:35,success,11.09,1.55,101.12,cash,INR
2024-01-05 02:53:55,respond,89.84,9.72,497.8,UPI,USD
2023-09-04 01:57:40,again,53.52,3.87,516.51,debit card,USD
2024-04-15 11:58:13,both,26.24,2.41,85.95,cash,USD
2023-10-27 13:49:42,material,35.74,3.29,156.12,credit card,USD
2023-08-06 16:20:53,which,55.81,5.34,122.3,cash,INR
2024-03-13 17:36:49,star,92.68,9.77,614.7,UPI,USD
2024-03-31 03:04:25,keep,96.19,6.59,513.9,cash,USD
2023-08-22 11:02:08,enter,37.75,4.38,421.3,UPI,USD
2024-01-16 21:36:52,mention,18.72,2.5,212.2,UPI,INR
2023-07-17 12:14:08,race,93.73,4.95,98.68,credit card,INR
2023-12-13 11:54:52,science,24.38,2.89,136.35,debit card,USD
2024-03-24 03:08:14,religious,63.71,8.44,721.5,debit card,USD
2023-10-04 07:20:11,will,33.17,2.63,143.2,debit card,USD
2024-03-12 01:28:52,land,10.49,1.35,47.36,debit card,USD
2023-07-26 01:09:26,trouble,35.75,5.31,246.36,debit card,INR
2023-06-03 14:33:19,forget,93.3,5.39,690.83,credit card,USD
2023-07-27 11:59:40,leave,33.74,3.66,187.0,cash,INR
2023-06-22 11:08:35,adult,88.42,11.89,501.55,debit card,USD
2024-02-06 03:51:07,expect,37.74,3.83,290.99,debit card,INR
2023-05-21 13:04:52,game,74.77,9.22,251.97,credit card,INR
2023-10-30 08:15:13,each,58.86,8.44,336.5,debit card,USD
2023-07-02 15:50:23,health,71.19,9.93,567.84,cash,USD
2023-07-30 08:01:28,option,55.65,7.49,4323.334319738128,debit card,INR
2024-02-25 13:17:26,beat,36.58,4.38,409.6,debit card,USD
2023-08-10 21:05:16,candidate,78.98,5.95,638.6227226675448,UPI,USD
2023-08-01 19:58:35,under,8.13,0.81,44.7,UPI,INR
2024-02-20 11:06:30,simply,59.63,6.47,198.3,debit card,INR
2023-06-07 12:57:23,how,26.58,3.29,119.48,credit card,INR
2023-09-26 00:28:37,cold,9.55,1.1,10.65,credit card,INR
2023-06-20 12:40:32,door,10.99,1.54,112.77,cash,USD
2023-10-06 02:38:03,size,86.23,11.05,778.24,UPI,INR
2024-03-07 07:39:33,approach,93.71,10.48,208.38,,INR
2023-10-19 19:45:46,up,59.42,3.99,634.1,cash,USD
2023-06-28 22:11:58,peace,21.12,2.35,70.41,debit card,USD
2023-10-12 03:27:05,amount,15.9,0.9,117.6,credit card,INR
2023-10-20 02:59:17,very,58.17,4.04,124.42,cash,USD
2024-03-09 14:11:52,anything,83.53,8.92,184.9,debit card,INR
2023-07-20 07:03:31,available,35.82,4.72,81.08,debit card,INR
2024-04-21 15:00:21,case,46.63,6.46,212.36,credit card,INR
2023-10-21 09:23:34,detail,5.86,0.57,57.87,debit card,INR
2024-02-27 20:53:40,kind,84.11,12.45,193.12,debit card,USD
2023-12-19 14:10:26,be,29.3,1.87,311.7,cash,USD
2024-02-23 01:25:29,she,64.05,9.33,733.8,debit card,INR
2023-09-11 12:27:03,black,62.38,8.14,282.08,cash,USD
2023-10-04 15:05:49,you,47.69,3.09,355.46,cash,INR
2024-01-25 18:30:16,exist,69.63,3.51,73.14,debit card,INR
2024-03-11 09:41:43,bag,3.34,0.21,10.65,debit card,USD
2023-06-15 15:09:00,spring,31.83,1.85,101.04,UPI,USD
2024-02-06 04:42:09,action,9.9,1.22,11.12,cash,USD
2024-04-12 03:52:20,plan,52.3,5.44,346.44,cash,INR
2023-08-27 07:32:24,describe,45.41,6.18,257.95,cash,INR
2023-09-18 15:48:35,close,31.82,2.5,68.64,debit card,INR
2023-07-11 09:38:15,right,9.87,1.3,55.85,cash,INR
2024-03-22 01:13:38,strategy,30.22,2.75,131.88,cash,USD
2023-12-27 19:44:21,chance,51.27,7.68,117.9,credit card,INR
2023-05-29 23:57:39,her,94.32,6.07,401.56,cash,INR
2023-09-25 21:22:03,let,21.93,2.8,74.19,UPI,INR
2023-05-21 06:23:42,memory,19.89,1.25,84.56,credit card,USD
2024-01-03 19:56:44,help,19.52,1.19,144.97,debit card,USD
2024-03-29 18:27:18,production,56.36,8.17,580.77,cash,INR
2023-06-22 17:51:38,perhaps,52.35,4.75,513.9,cash,INR
2023-09-30 11:54:46,positive,72.84,7.81,483.9,credit card,INR
2023-11-13 21:58:32,modern,66.5,9.27,227.31,credit card,INR
2024-05-11 10:41:41,include,11.46,1.11,50.28,credit card,USD
2023-12-01 10:41:45,investment,39.66,5.52,90.36,cash,USD
2024-03-25 11:04:48,same,39.29,4.0,599.2010550779447,cash,INR
2023-12-18 00:59:21,loss,75.82,11.31,435.65,debit card,INR
2024-03-07 23:08:41,big,79.29,6.78,430.35,debit card,USD
2023-08-06 21:59:43,rich,1.51,0.21,12.04,cash,INR
2023-08-29 20:22:03,low,1.59,0.14,5.19,UPI,USD
2024-04-30 06:39:46,win,66.52,5.74,578.08,cash,INR
2023-10-28 21:12:47,Mrs,25.86,2.31,56.34,cash,USD
2023-12-29 18:34:25,economic,5.16,0.52,28.4,debit card,INR
2024-02-02 00:57:20,exist,39.57,3.61,388.62,credit card,USD
2024-02-27 06:42:01,federal,51.88,7.02,58.9,cash,USD
2023-09-19 14:16:11,rule,81.05,4.77,429.1,credit card,USD
2023-11-16 06:32:01,girl,12.01,1.07,26.16,debit card,INR
2023-12-20 01:41:39,offer,38.52,2.86,372.42,credit card,INR
2023-05-26 00:02:41,theory,40.33,4.03,266.16,credit card,INR
2024-04-12 22:06:13,director,59.57,7.56,469.91,cash,USD
2024-01-23 06:09:22,fire,29.29,3.2,97.47,UPI,INR
2024-03-23 12:37:27,right,53.48,4.12,576.0,cash,USD
2023-12-22 04:14:48,those,37.8,2.45,362.25,cash,USD
2023-10-15 04:20:05,someone,4.21,0.45,23.3,credit card,INR
2024-03-03 16:32:05,training,56.2,2.82,4190.978139906492,UPI,USD
2023-12-23 21:03:48,bit,96.16,12.28,433.76,debit card,USD
2024-01-07 01:18:21,task,23.89,3.55,137.2,UPI,INR
2024-04-28 19:05:20,among,11.76,1.57,66.65,credit card,USD
2023-06-14 05:09:12,kid,24.31,3.18,137.45,UPI,USD
2023-06-05 15:55:36,leader,42.98,5.82,97.6,,INR
2024-03-06 09:47:31,speech,94.79,10.53,1053.2,debit card,USD
2024-04-26 15:17:05,study,38.34,4.08,42.42,debit card,INR
2023-10-11 08:56:32,study,92.38,13.26,316.92,debit card,USD
2024-04-20 15:08:00,eye,28.14,3.99,64.26,debit card,USD
2024-01-22 23:19:06,concern,77.55,8.78,172.66,credit card,USD
2023-05-29 04:45:56,state,95.18,10.76,317.82,cash,USD
2023-07-14 21:00:57,free,11.05,1.34,24.78,credit card,INR
2023-09-26 03:30:52,state,82.02,9.41,914.3,debit card,USD
2024-01-30 06:01:30,newspaper,59.87,8.16,204.09,cash,USD
2024-01-18 02:27:51,full,39.16,2.12,288.96,credit card,USD
2023-06-03 23:19:16,address,86.85,8.48,857.97,cash,USD
2023-11-06 20:51:56,Mr,35.44,2.59,228.18,credit card,USD
2024-02-06 14:23:20,born,78.63,7.31,429.7,cash,INR
2024-03-20 04:21:40,difference,46.37,5.51,1329.9733559232068,cash,INR
2024-05-12 22:11:09,poor,2.78,0.31,24.72,cash,USD
2023-11-08 19:02:31,thus,23.2,3.18,79.14,debit card,USD
2023-11-18 07:57:23,deep,57.26,8.54,329.0,UPI,USD
2024-02-23 05:30:59,sign,70.18,8.66,78.84,cash,USD
2023-10-29 14:56:20,building,6.27,0.69,62.64,credit card,USD
2023-06-22 18:27:56,prevent,43.7,2.5,277.2,UPI,USD
2023-08-05 12:21:00,green,23.74,1.53,202.16,,USD
2024-01-02 22:34:20,increase,75.73,9.49,426.1,cash,INR
2023-07-03 08:13:01,about,40.62,3.13,218.75,UPI,INR
2024-02-28 17:49:18,certainly,13.74,1.75,123.92,UPI,USD
2023-08-04 00:08:20,manage,16.53,1.46,71.96,debit card,USD
2023-06-25 03:33:50,rest,41.13,5.24,231.85,credit card,USD
2023-05-22 16:47:53,thus,91.24,13.07,312.93,UPI,INR
2023-06-20 21:19:08,drop,27.01,2.79,89.4,credit card,USD
2023-08-07 02:07:52,late,4.62,0.59,5.21,debit card,INR
2023-08-07 12:54:43,report,11.14,1.48,100.96,UPI,INR
2023-09-26 02:45:11,world,85.04,9.15,659.33,UPI,INR
2024-04-30 17:06:05,collection,60.22,8.82,690.4,credit card,USD
2023-08-18 22:29:52,world,63.99,4.78,206.31,credit card,INR
2024-05-03 22:44:42,drop,42.53,2.13,267.96,debit card,INR
2024-04-02 05:29:45,pretty,41.37,2.93,44.3,credit card,INR
2023-10-22 11:04:20,themselves,11.71,1.54,79.5,cash,USD
2023-07-15 00:10:47,suffer,91.97,4.67,96.64,credit card,INR
2023-08-27 00:27:38,if,86.46,4.64,637.7,cash,INR
2024-01-10 00:38:27,similar,87.11,5.39,185.0,cash,INR
2024-05-05 04:57:34,plan,53.19,4.04,57.23,UPI,INR
2023-05-24 06:39:18,piece,8.35,0.75,27.3,cash,USD
2023-10-21 10:36:55,affect,87.53,11.5,891.27,,USD
2024-02-07 03:14:14,modern,5.28,0.43,28.55,debit card,INR
2024-04-05 07:03:23,threat,15.16,1.7,84.3,cash,INR
2023-12-04 09:21:36,spend,67.33,5.26,217.77,debit card,USD
2023-06-15 05:52:55,public,72.72,6.86,636.64,UPI,INR
2024-03-26 19:44:16,if,47.03,4.62,309.9,debit card,INR
2024-01-20 11:08:19,would,84.73,8.15,743.04,,USD
2024-03-22 03:26:12,time,7.27,0.47,7.74,cash,USD
2024-02-02 18:15:40,generation,34.23,3.46,37.69,credit card,INR
2023-10-16 02:40:02,store,67.23,4.55,143.56,cash,USD
2023-06-03 16:03:39,song,16.43,1.55,344.32998246299866,credit card,INR
2024-01-30 11:49:04,turn,46.67,3.72,50.39,debit card,USD
2024-05-01 05:47:47,soldier,45.44,6.45,51.89,UPI,USD
2024-03-02 03:00:07,under,26.73,3.48,271.89,debit card,INR
2024-04-12 02:50:09,away,13.54,0.74,128.52,UPI,USD
2023-05-17 08:07:46,language,84.93,12.02,678.65,debit card,INR
2024-03-28 10:20:49,health,52.46,7.8,241.04,UPI,USD
2023-11-03 07:20:47,which,78.82,10.27,4238.308930145248,debit card,INR
2024-01-30 05:31:06,unit,78.12,6.8,679.36,UPI,USD
2024-04-13 07:49:48,interest,67.51,5.38,72.89,cash,INR
2023-12-12 08:33:48,then,9.03,0.59,38.48,credit card,USD
2023-08-10 20:39:54,their,76.17,9.06,85.23,cash,USD
2024-01-07 02:21:29,friend,45.67,3.92,347.13,UPI,USD
2024-04-04 06:18:03,perhaps,19.29,2.29,151.06,credit card,INR
2023-12-01 02:24:48,campaign,60.15,4.17,692.9075045718346,credit card,INR
2024-01-20 08:49:22,specific,87.8,9.8,780.8,UPI,USD
2023-06-23 09:16:49,a,71.11,8.85,239.88,cash,INR
2023-05-27 22:35:15,when,41.41,5.04,278.7,UPI,USD
2024-05-08 21:15:51,issue,94.86,5.08,899.46,debit card,USD
2023-07-06 19:10:36,other,19.84,1.61,193.05,credit card,INR
2023-09-13 19:54:27,he,50.18,3.55,376.11,UPI,USD
